"FIPS","State","County","LACCESS_POP10","LACCESS_POP15","PCH_LACCESS_POP_10_15","PCT_LACCESS_POP10","PCT_LACCESS_POP15","LACCESS_LOWI10","LACCESS_LOWI15","PCH_LACCESS_LOWI_10_15","PCT_LACCESS_LOWI10","PCT_LACCESS_LOWI15","LACCESS_HHNV10","LACCESS_HHNV15","PCH_LACCESS_HHNV_10_15","PCT_LACCESS_HHNV10","PCT_LACCESS_HHNV15","LACCESS_SNAP15","PCT_LACCESS_SNAP15","LACCESS_CHILD10","LACCESS_CHILD15","LACCESS_CHILD_10_15","PCT_LACCESS_CHILD10","PCT_LACCESS_CHILD15","LACCESS_SENIORS10","LACCESS_SENIORS15","PCH_LACCESS_SENIORS_10_15","PCT_LACCESS_SENIORS10","PCT_LACCESS_SENIORS15","LACCESS_WHITE15","PCT_LACCESS_WHITE15","LACCESS_BLACK15","PCT_LACCESS_BLACK15","LACCESS_HISP15","PCT_LACCESS_HISP15","LACCESS_NHASIAN15","PCT_LACCESS_NHASIAN15","LACCESS_NHNA15","PCT_LACCESS_NHNA15","LACCESS_NHPI15","PCT_LACCESS_NHPI15","LACCESS_MULTIR15","PCT_LACCESS_MULTIR15"
"30081","MT","Ravalli","1846.481323","1829.691814","-0.90927","4.591866","4.550114","790.651937","785.511658","-0.650132","1.966209","1.953426","181.108898","241.110361","33.130047","1.069562","1.423908","114.040088","0.673478","309.266115","305.864462","-1.099911","0.769089","0.76063","432.93643","430.163981","-0.640383","1.076635","1.06974","1752.906926","4.359164","14.619589","0.036356","43.711142","0.108702","7.329351","0.018227","9.568808","0.023796","0.621171","0.001545","44.645967","0.111026"
"30083","MT","Richland","3261.653612","2901.202733","-11.05117","33.466587","29.768138","965.683461","912.411414","-5.516512","9.908511","9.361907","76.416627","74.556725","-2.433898","1.833852","1.789218","44.520893","1.068416","812.426006","700.675097","-13.755211","8.335994","7.189361","468.348615","413.394337","-11.733627","4.805547","4.241682","2757.894259","28.297704","5.719291","0.058683","61.463091","0.630649","7.564949","0.077621","53.519969","0.549148","7.4E-5","1.0E-6","76.504194","0.78498"
"30085","MT","Roosevelt","6021.488579","6021.320025","-0.002799","57.760082","57.758465","2743.8268","3184.166567","16.048381","26.319682","30.543564","133.797744","140.776367","5.2158","3.765768","3.962183","328.798377","9.254106","1921.244509","1921.244509","0","18.429204","18.429204","657.528892","657.528892","0","6.307232","6.307232","2198.211106","21.085958","6.338354","0.0608","60.779999","0.583022","8.712605","0.083574","3660.171529","35.109559","0","0","147.88643","1.418575"
"30087","MT","Rosebud","2227.540858","2227.54421","0.00015","24.125862","24.125899","944.64882","902.751406","-4.435237","10.231223","9.777444","115.204492","54.392526","-52.786107","3.393358","1.602136","85.289277","2.512203","673.905677","671.935659","-0.292328","7.298881","7.277544","289.639429","289.514209","-0.043233","3.137002","3.135646","1294.544977","14.020849","4.909978","0.053179","81.348131","0.881058","9","0.097476","833.799754","9.030648","0","0","85.289504","0.923746"
"30089","MT","Sanders","4776.632127","4809.26978","0.683278","41.852555","42.138524","2487.510396","2488.552748","0.041903","21.795412","21.804545","162.657682","119.424656","-26.579148","3.176287","2.332057","402.937302","7.868332","1006.650988","1010.86072","0.418192","8.820214","8.857099","961.248448","965.899176","0.483822","8.422399","8.463149","4276.317923","37.468833","9","0.078857","96.790514","0.848072","14","0.122667","270.775664","2.37252","1","0.008762","238.176193","2.086885"
"30091","MT","Sheridan","1192.685159","1192.49147","-0.01624","35.244833","35.23911","381.080482","402.821146","5.705006","11.261244","11.903698","48.047398","36.399625","-24.242255","3.027561","2.293612","26.470954","1.667987","226.313918","226.059122","-0.112585","6.687764","6.680234","266.428992","266.165125","-0.099038","7.873197","7.8654","1134.917969","33.537765","3","0.088652","6.82325","0.201633","0","0","23.966969","0.708244","0","0","30.606532","0.904448"
"30093","MT","Silver Bow","8469.333497","4056.988232","-52.097904","24.764133","11.862539","3124.085671","1397.52894","-55.265985","9.134753","4.086342","363.491064","274.570604","-24.462901","2.434309","1.838807","221.517732","1.48351","1552.71905","796.960228","-48.67325","4.540114","2.330293","1291.781452","817.925015","-36.6824","3.777139","2.391594","3876.126227","11.333702","16.574696","0.048464","105.292152","0.307872","36.237071","0.105956","29.119164","0.085144","0","0","98.931076","0.289272"
"30095","MT","Stillwater","1446.161668","1457.707918","0.798407","15.862254","15.988899","529.293256","421.919417","-20.286266","5.805564","4.627832","35.524905","51.516072","45.01396","0.935851","1.357115","53.071428","1.398088","288.449919","291.015284","0.889362","3.163869","3.192007","276.388016","278.386271","0.722989","3.031568","3.053485","1404.212102","15.402129","0","0","30.906525","0.338999","2.087215","0.022894","12.855256","0.141003","0.261675","0.00287","38.291675","0.420003"
"30097","MT","Sweet Grass","825.658699","825.658699","0","22.614591","22.614591","315.692315","239.454803","-24.149309","8.646736","6.558609","6.963227","10.077881","44.73004","0.437939","0.633829","10.010794","0.62961","200.767908","200.767908","0","5.498984","5.498984","125.500622","125.500622","0","3.437431","3.437431","800.924115","21.937116","3","0.082169","8.392989","0.229882","5.051394","0.138356","1.341595","0.036746","0","0","15.341595","0.420203"
"30099","MT","Teton","3653.542998","1925.540662","-47.29662","60.160431","31.706581","1247.488883","769.562885","-38.311043","20.541559","12.671874","60.577139","28.345748","-53.207187","2.472536","1.156969","43.213887","1.763832","885.06526","445.318482","-49.685238","14.573773","7.332759","709.405073","377.923577","-46.726688","11.681295","6.223013","1859.377529","30.617117","2","0.032933","20.780452","0.342178","0.534076","0.008794","27","0.444591","0","0","36.629055","0.603146"
"30101","MT","Toole","2002.385689","2002.35878","-0.001344","37.61055","37.610045","606.49458","626.528169","3.303177","11.391709","11.767997","109.958063","55.410865","-49.607274","5.456976","2.749919","43.803053","2.173849","411.982454","411.982454","0","7.738213","7.738213","266.735536","266.735536","0","5.010059","5.010059","1871.964412","35.160864","8.708674","0.163574","39.08323","0.734095","3.800351","0.071381","69.797035","1.310989","0.947774","0.017802","47.140533","0.885435"
"30103","MT","Treasure","718","718","0","100","100","286.689574","300.03154","4.653802","39.92891","41.787123","17.852665","24.632353","37.97578","5.329154","7.352941","20.691176","6.176471","134","134","0","18.662953","18.662953","171","171","0","23.816156","23.816156","674","93.871866","0","0","25","3.481894","3","0.417827","6","0.835655","0","0","35","4.874652"
"30105","MT","Valley","2965.996336","2883.559839","-2.779386","40.249645","39.130952","1024.380556","1081.909896","5.616012","13.901215","14.681909","33.675153","26.659464","-20.833428","1.053007","0.833629","84.628039","2.64628","689.354211","670.078779","-2.796158","9.354786","9.093212","594.068647","580.599227","-2.267317","8.061727","7.878942","2270.759043","30.815023","6","0.081422","21.319201","0.289309","21.614473","0.293316","533.000876","7.233015","2","0.027141","50.185452","0.681035"
"30107","MT","Wheatland","2167.99999","2167.99999","0","100","100","950.034807","990.43347","4.252335","43.820794","45.684201","92.387467","90.55912","-1.978999","10.415723","10.209596","32.487236","3.662597","513","513","0","23.662362","23.662362","448.000001","448.000001","0","20.664207","20.664207","2077.999994","95.848708","7","0.322878","32","1.476015","12","0.553506","10","0.461255","0","0","61","2.813653"
"30109","MT","Wibaux","533.665002","1016.999996","90.568989","52.474435","100","162.88164","384.034516","135.775202","16.015894","37.761506","8.223651","20.915332","154.331477","1.799486","4.576659","43.922196","9.610984","118.768884","217","82.707786","11.678356","21.337266","116.594096","242.999998","108.415354","11.464513","23.893805","992.999996","97.640118","0","0","13","1.278269","5","0.491642","4","0.393314","0","0","15","1.474926"
"30111","MT","Yellowstone","39294.817075","37946.91437","-3.43023","26.555576","25.644659","9823.772132","10191.595359","3.744216","6.63894","6.887516","577.918379","601.442508","4.070493","0.952529","0.991302","1313.423617","2.164794","9808.458889","9585.241368","-2.275765","6.628591","6.47774","5440.058099","5236.005954","-3.750918","3.67641","3.538511","35018.472428","23.665607","158.819996","0.107331","1404.088646","0.948888","244.046402","0.164927","1244.123808","0.840783","14.873065","0.010051","1266.578634","0.855958"
"31001","NE","Adams","7652.959101","9156.125194","19.641632","24.400456","29.193104","2424.989984","2914.139872","20.171213","7.731762","9.291353","161.49104","249.727193","54.63842","1.295452","2.003266","406.188628","3.258372","1762.043381","2198.046489","24.744176","5.618044","7.008183","1664.41287","1958.156319","17.648473","5.306762","6.243325","8276.58366","26.388801","62.587492","0.199552","924.302295","2.947017","138.965747","0.443074","31.920064","0.101773","3.437332","0.010959","642.630869","2.048944"
"31003","NE","Antelope","2759.894401","1349.933394","-51.087498","41.284883","20.193469","1052.688948","499.750688","-52.526272","15.74703","7.475702","73.258479","44.232498","-39.621327","2.578616","1.556934","28.303836","0.996263","627.22295","308.749583","-50.775146","9.382542","4.618543","616.487497","265.999629","-56.852389","9.221952","3.979052","1320.410224","19.751836","6","0.089753","22.52317","0.336921","6","0.089753","1","0.014959","0","0","16.52317","0.247168"
"31005","NE","Arthur","460.000004","460.000004","0","100.000001","100.000001","167.370893","202.941179","21.252373","36.384977","44.117648","0","0","0","0","0","7.915344","4.232804","125.000001","125.000001","0","27.173913","27.173913","94.000001","94.000001","0","20.434783","20.434783","439.000004","95.434783","0","0","19.000001","4.130435","1","0.217391","2","0.434783","0","0","18.000001","3.913044"
"31007","NE","Banner","690.000007","679.925867","-1.46002","100.000001","98.539981","300.916669","307.564941","2.20934","43.611111","44.574629","21.059375","21.73871","3.225806","7.1875","7.419355","28.870396","9.853377","154.000002","152.85198","-0.745468","22.318841","22.152461","136.000001","135.815152","-0.135919","19.710145","19.683355","649.925865","94.192154","0","0","26","3.768116","0","0","3","0.434783","0","0","27","3.913044"
"31009","NE","Blaine","477.999998","477.999998","0","100","100","203.083489","165.771044","-18.372958","42.486086","34.680135","0","8.624","","0","4.4","2.352","1.2","117","117","0","24.476988","24.476988","95","95","0","19.874477","19.874477","473.999998","99.163179","1","0.209205","0","0","0","0","0","0","0","0","3","0.627615"
"31011","NE","Boone","1587.307611","1021.481257","-35.646925","28.833926","18.555518","488.940614","305.382345","-37.542037","8.881755","5.547363","40.33189","41.366321","2.564796","1.726536","1.770819","11.11789","0.475937","376.806631","251.455139","-33.266796","6.844807","4.567759","308.452838","185.15122","-39.974221","5.60314","3.363328","1001.968174","18.201057","7","0.127157","15.363956","0.279091","0","0","0.513084","0.00932","0","0","12","0.217984"
"31013","NE","Box Butte","3741.760188","3741.760188","0","33.089496","33.089496","1308.86135","1464.307879","11.87647","11.574649","12.949309","69.598601","51.048554","-26.652903","1.468945","1.077428","132.720385","2.80119","967.003374","967.003374","0","8.551498","8.551498","476.829716","476.829716","0","4.216747","4.216747","3399.747411","30.064975","17.396161","0.153839","332.266223","2.938329","6.523862","0.057692","104.81682","0.926926","0","0","213.275943","1.886062"
"31015","NE","Boyd","2099.000003","2099.000003","0","100","100","843.723873","865.272503","2.553991","40.196468","41.223083","24.735348","50.137367","102.695215","2.625833","5.322438","38.753165","4.113924","451","451","0","21.486422","21.486422","557.000002","557.000002","0","26.536446","26.536446","2035.000003","96.950929","1","0.047642","33","1.572177","17","0.809909","12","0.571701","2","0.095283","32","1.524536"
"31017","NE","Brown","317.127541","317.127541","0","10.083547","10.083547","175.515226","136.474935","-22.243251","5.58077","4.339426","40.286848","20.381731","-49.408475","2.780321","1.406607","14.237198","0.982553","58.772276","58.772276","0","1.868753","1.868753","68.091547","68.091547","0","2.165073","2.165073","314.745248","10.007798","0","0","0.005963","0.00019","1","0.031797","0.580278","0.018451","0","0","0.802016","0.025501"
"31019","NE","Buffalo","14619.847397","9059.40333","-38.03353","31.711959","19.650782","5024.917861","3632.57466","-27.708775","10.899566","7.87943","395.243135","282.17878","-28.606279","2.191291","1.564444","311.354229","1.726197","3786.067605","2414.895058","-36.216272","8.212372","5.238157","1912.337062","1096.372153","-42.668467","4.148057","2.378144","8018.664668","17.393312","66.180337","0.143552","1179.893692","2.559311","114.936046","0.249308","39.721852","0.086161","6.358498","0.013792","813.541895","1.764656"
"31021","NE","Burt","3021.546228","46.082955","-98.474855","44.058708","0.671959","999.895833","17.879909","-98.211823","14.579992","0.260716","99.681788","58.633492","-41.179334","3.430206","2.01767","1.945978","0.066964","652.364069","7.244262","-98.889537","9.512454","0.105632","745.132445","10.024348","-98.654689","10.865157","0.14617","39.296307","0.573","0","0","0","0","0","0","6.786648","0.09896","0","0","0","0"
"31023","NE","Butler","1350.434229","1338.259794","-0.90152","16.086173","15.941153","384.485903","443.01123","15.221709","4.579939","5.277084","18.68951","17.804083","-4.737566","0.55115","0.525039","37.835646","1.115767","307.505778","303.669666","-1.247493","3.662963","3.617268","268.675078","268.022385","-0.24293","3.200418","3.192643","1324.259794","15.774387","1","0.011912","14","0.166766","2","0.023824","5","0.059559","0","0","6","0.071471"
"31025","NE","Cass","7053.361356","6190.43667","-12.234233","27.944065","24.525323","1467.681276","1319.643715","-10.086492","5.814672","5.228175","168.61701","177.002669","4.973199","1.738678","1.825146","113.68217","1.172223","1809.38522","1611.637139","-10.929021","7.168437","6.384997","1121.31671","894.988172","-20.184176","4.442442","3.545771","6043.096603","23.941589","7.876602","0.031206","107.688332","0.426641","8.784079","0.034801","25.045009","0.099224","2","0.007924","103.634375","0.41058"
"31027","NE","Cedar","3556.194378","1411.987051","-60.294998","40.173908","15.951051","1183.512462","420.411757","-64.477623","13.370001","4.749342","54.869001","76.926845","40.200921","1.55041","2.173689","26.094734","0.737348","868.487375","343.58934","-60.438188","9.811199","3.881488","729.736281","323.035454","-55.732576","8.243745","3.649293","1383.13482","15.625111","0","0","22","0.248531","2","0.022594","3.280894","0.037064","0","0","23.571338","0.266283"
"31029","NE","Chase","1178.093626","1166.83112","-0.955994","29.704832","29.420855","425.447846","472.599208","11.08276","10.727379","11.916268","2.890515","6.955818","140.642885","0.171952","0.41379","34.125867","2.030093","257.404758","255.045523","-0.916547","6.490286","6.4308","291.777313","288.619165","-1.082383","7.356967","7.277336","1112.199939","28.043367","2.35221","0.059309","83.141085","2.096346","2","0.050429","0","0","0","0","50.278976","1.26775"
"31031","NE","Cherry","2236.284753","2361.381695","5.593963","39.143791","41.33348","756.917115","852.497979","12.627653","13.249031","14.922072","68.868322","20.72701","-69.903419","2.722068","0.819249","40.234756","1.590307","530.346053","562.874902","6.133514","9.283145","9.852528","426.969024","454.917672","6.545826","7.473639","7.962851","2243.928645","39.277589","4.929525","0.086286","41.89363","0.733304","1.147099","0.020079","60.688595","1.062289","1","0.017504","49.687831","0.869733"
"31033","NE","Cheyenne","1892.074358","1889.721834","-0.124336","18.924528","18.900999","484.443888","596.078571","23.043883","4.845408","5.961978","18.42891","51.879925","181.513797","0.428779","1.207071","44.700207","1.040023","409.862932","408.908332","-0.232907","4.099449","4.089901","344.608873","344.431157","-0.05157","3.446778","3.445001","1840.457359","18.408255","2","0.020004","65.37625","0.653893","1","0.010002","9","0.090018","0","0","37.264475","0.372719"
"31035","NE","Clay","3032.351515","3047.3705","0.495292","46.352056","46.581634","950.234018","949.981313","-0.026594","14.52513","14.521267","51.230565","43.548829","-14.994441","1.933959","1.643972","105.400033","3.978861","773.417752","777.044894","0.468976","11.822344","11.877788","475.646961","478.77188","0.656983","7.270666","7.318433","2762.96949","42.234324","8","0.122287","302.424324","4.622811","4","0.061143","11","0.168144","0","0","261.401006","3.995735"
"31037","NE","Colfax","2823.501074","2824.378007","0.031058","26.852126","26.860466","672.402139","682.496046","1.501171","6.394695","6.49069","46.460757","55.841431","20.190531","1.284156","1.543434","49.300528","1.362646","647.326295","647.763787","0.067584","6.156218","6.160378","606.163359","606.163359","0","5.764749","5.764749","2724.777533","25.913243","0","0","133.759223","1.27208","3","0.028531","5.689641","0.05411","3","0.028531","87.910831","0.836052"
"31039","NE","Cuming","3005.492418","411.506024","-86.3082","32.886447","4.502747","872.586213","110.863223","-87.294869","9.54794","1.213078","59.056021","63.568662","7.641289","1.572312","1.692456","6.635129","0.176654","736.013656","99.513043","-86.479457","8.053547","1.088883","598.664765","58.731245","-90.189627","6.550659","0.642644","409.347213","4.479125","0","0","3","0.032826","0","0","0","0","0","0","2.15881","0.023622"
"31041","NE","Custer","5650.377915","5627.361937","-0.407335","51.653514","51.443111","1990.207236","1863.991683","-6.34183","18.193685","17.039873","77.38507","78.462307","1.392047","1.641601","1.664453","115.247682","2.444796","1283.799803","1277.755029","-0.47085","11.735989","11.68073","1230.259701","1225.453666","-0.390652","11.246546","11.202611","5543.224033","50.673956","11","0.100558","81.011919","0.740579","10.613932","0.097028","5","0.045708","0","0","57.523975","0.525861"
"31043","NE","Dakota","4051.164181","5230.912576","29.121219","19.285748","24.901993","1276.691095","1642.62352","28.662566","6.077745","7.819783","125.043014","125.602659","0.447561","1.732378","1.740131","110.350934","1.52883","1159.779771","1542.603286","33.008294","5.521183","7.343632","515.511344","608.016793","17.944406","2.454115","2.894491","3955.655553","18.831075","106.119541","0.505187","1449.589831","6.900837","241.960244","1.151863","136.553229","0.650068","11","0.052366","779.623996","3.711435"
"31045","NE","Dawes","2108.726605","2125.24332","0.783255","22.965875","23.145756","812.75868","799.569747","-1.622737","8.851652","8.708013","61.161265","42.341171","-30.771263","1.660186","1.149326","50.143091","1.361105","379.089273","381.786542","0.711513","4.128613","4.157989","549.462421","550.696338","0.224568","5.984126","5.997564","2008.715451","21.876666","13.940217","0.151821","54.265538","0.590999","18.458842","0.201033","13.825942","0.150577","7.806896","0.085024","62.495971","0.680636"
"31047","NE","Dawson","8838.116834","7959.445545","-9.941838","36.331977","32.719911","3576.960006","2893.665668","-19.102655","14.704267","11.895362","248.530485","211.994051","-14.700987","2.792791","2.382223","298.563888","3.355027","2603.664388","2359.749819","-9.368126","10.703216","9.700525","1118.180282","1008.498185","-9.808981","4.596647","4.145762","5407.026686","22.227356","452.879174","1.861708","3503.177947","14.400962","63.138875","0.259553","73.631455","0.302686","33.016547","0.135725","1929.752802","7.932882"
"31049","NE","Deuel","520.520611","520.520611","0","26.817136","26.817136","143.817604","189.70306","31.905313","7.409459","9.77347","8.403469","9.87716","17.536704","0.969258","1.139234","13.31404","1.535645","92.431895","92.431895","0","4.762076","4.762076","121.901061","121.901061","0","6.280323","6.280323","492.080811","25.351922","0","0","37.519387","1.932993","0","0","5","0.257599","0","0","23.439799","1.207615"
"31051","NE","Dixon","2498.007757","2036.412902","-18.47852","41.633463","33.940215","772.228448","616.807276","-20.12632","12.870474","10.280121","95.360835","102.409596","7.391673","4.023664","4.32108","57.992868","2.446956","661.096707","538.174313","-18.593708","11.018278","8.969572","422.498612","348.402759","-17.537538","7.041644","5.806713","1961.342322","32.689039","7.017838","0.116964","92.192306","1.536538","2","0.033333","6","0.1","3","0.05","57.052744","0.950879"
"31053","NE","Dodge","9812.427238","11353.302184","15.703301","26.743417","30.943016","3057.561305","3278.525921","7.226825","8.333273","8.935504","150.499144","124.109668","-17.534636","1.003997","0.82795","411.284608","2.743727","2428.881378","2826.200018","16.358092","6.619829","7.702706","1829.378401","2120.461217","15.91157","4.985905","5.779241","10641.623159","29.003361","52.126027","0.142068","764.443659","2.083464","48.318724","0.131691","34.757252","0.09473","23.102147","0.062964","553.374897","1.508203"
"31055","NE","Douglas","74230.685696","57723.579032","-22.237578","14.354912","11.162727","18327.06477","16140.451514","-11.931061","3.544133","3.12128","2041.42143","1221.276379","-40.175196","1.008553","0.603365","1791.879095","0.885268","20073.998956","15472.383039","-22.923265","3.881959","2.992087","8843.268337","6566.515655","-25.745602","1.710133","1.269849","47572.094519","9.199608","5570.72006","1.07728","4176.469421","0.807656","1035.317223","0.200212","345.596433","0.066832","35.246241","0.006816","3164.604589","0.611979"
"31057","NE","Dundy","667.913863","667.913863","0","33.262643","33.262643","219.986686","219.369885","-0.280381","10.955512","10.924795","3.397594","6.510565","91.622819","0.378773","0.725816","24.67421","2.750748","135.984378","135.984378","0","6.77213","6.77213","147.059809","147.059809","0","7.323696","7.323696","625.913864","31.171009","2","0.099602","64.331125","3.203741","0","0","5","0.249004","0","0","35","1.743028"
"31059","NE","Fillmore","1409.761236","1156.82144","-17.942031","23.934826","19.640432","479.611349","341.269584","-28.844556","8.142807","5.794051","38.278206","24.239799","-36.674673","1.541611","0.97623","38.758665","1.560961","333.971836","274.302513","-17.866573","5.67015","4.657089","294.850955","252.207605","-14.46268","5.005958","4.281963","1134.499031","19.261444","0","0","32.862838","0.557943","1","0.016978","3","0.050934","0","0","18.322409","0.311077"
"31061","NE","Franklin","1548.553231","1530.613208","-1.158502","48.017154","47.460875","617.078994","489.88035","-20.613024","19.134232","15.190088","23.545988","27.540924","16.966527","1.674679","1.958814","58.867317","4.186865","324.239741","322.481038","-0.542408","10.053945","9.999412","330.80076","325.445886","-1.618761","10.257388","10.091345","1499.6556","46.500949","1","0.031008","16","0.496124","0","0","4","0.124031","0","0","25.957608","0.804887"
"31063","NE","Frontier","2756.000005","2674.085579","-2.972222","100","97.027779","1046.964625","870.985134","-16.808542","37.988557","31.603234","31.270111","50.269717","60.759637","2.677236","4.303914","56.253368","4.816213","594","586.794488","-1.213049","21.552975","21.291527","523.000001","501.108992","-4.185662","18.976778","18.182474","2629.085581","95.394978","0","0","34","1.233672","4","0.145138","8","0.290276","0","0","33","1.197388"
"31065","NE","Furnas","2341.369138","1080.936012","-53.833166","47.214542","21.797459","978.070876","476.809073","-51.250049","19.723147","9.615025","58.738719","60.979315","3.814513","2.688271","2.790815","42.712624","1.954811","520.524736","235.256098","-54.80405","10.496567","4.744023","576.323228","255.461959","-55.673839","11.621763","5.151481","1045.26518","21.078144","3","0.060496","25.254083","0.509258","3","0.060496","10","0.201654","0","0","19.670831","0.396669"
"31067","NE","Gage","6517.575248","6734.163568","3.323143","29.212385","30.183154","1396.170084","1746.654499","25.103275","6.257766","7.82867","146.392679","141.050211","-3.649409","1.553733","1.49703","235.503546","2.499507","1590.173019","1631.287376","2.585527","7.127305","7.311583","1171.685753","1241.111752","5.925309","5.251606","5.56278","6588.734069","29.531326","10.851795","0.048639","93.628173","0.41965","25.995597","0.116515","29.299074","0.131321","0","0","79.283031","0.355354"
"31069","NE","Garden","2054.1421","2054.1421","0","99.861065","99.861065","903.96671","684.624102","-24.264456","43.945878","33.28265","13.489954","17.582281","30.336114","1.403741","1.829582","72.13756","7.50651","381.749119","381.749119","0","18.558538","18.558538","559.744632","559.744632","0","27.211698","27.211698","1984.142102","96.458051","4","0.194458","79.642388","3.871774","0","0","12","0.583374","0","0","54","2.625182"
"31071","NE","Garfield","208.977146","204.602278","-2.093467","10.198982","9.98547","27.883608","61.691973","121.248175","1.36084","3.010833","2.584582","0.34567","-86.625677","0.276426","0.03697","5.681451","0.607642","40.828187","39.925861","-2.210056","1.992591","1.948553","55.197326","53.447216","-3.170643","2.693867","2.608454","202.656847","9.890525","0","0","0","0","0.002817","0.000137","0","0","0","0","1.942614","0.094808"
"31073","NE","Gosper","1298.298426","1313.371233","1.160966","63.517536","64.254953","409.53246","436.250188","6.523958","20.035835","21.342964","11.725985","8.835274","-24.652178","1.381152","1.040668","29.042651","3.420807","317.944599","320.035523","0.657638","15.55502","15.657315","287.365844","290.985703","1.259669","14.058994","14.236091","1267.289343","62.000457","7","0.342466","31.619547","1.546945","3","0.146771","1","0.048924","0","0","35.081889","1.716335"
"31075","NE","Grant","613.999998","613.999998","0","100","100","243.725189","289.345048","18.717745","39.694656","47.124601","10.399317","7.102564","-31.701631","3.754266","2.564103","9.131868","3.296703","114.999999","114.999999","0","18.729642","18.729642","118.999999","118.999999","0","19.381107","19.381107","603.999999","98.371335","0","0","7","1.140065","1","0.162866","1","0.162866","0","0","8","1.302932"
"31077","NE","Greeley","1572.750436","2537.065577","61.313933","61.968102","99.963183","600.232962","1017.000682","69.434327","23.649841","40.070949","41.907648","39.261418","-6.314432","3.920266","3.672724","55.077681","5.152262","370.030982","597","61.337842","14.579629","23.522459","366.925175","584.065583","59.178389","14.457257","23.012828","2477.065575","97.599116","16","0.630418","51","2.009456","2","0.078802","5","0.197006","0","0","37","1.457841"
"31079","NE","Hall","12297.45485","18742.463295","52.409287","20.982911","31.979906","3045.347553","6424.370272","110.956883","5.196218","10.96178","206.053001","528.58729","156.52977","0.928334","2.381453","783.051216","3.527893","3320.06056","5275.955371","58.91142","5.664956","9.002261","1737.586999","2335.181723","34.392219","2.964811","3.984476","16234.822087","27.701166","278.813312","0.475734","3507.360704","5.984542","194.195513","0.331352","155.633159","0.265554","16.693593","0.028484","1862.305587","3.177616"
"31081","NE","Hamilton","587.561091","998.285709","69.903304","6.439731","10.941316","86.209106","250.993327","191.144797","0.944861","2.750913","7.053143","21.934056","210.982702","0.197955","0.615606","21.303209","0.597901","156.14708","265.83836","70.248691","1.711388","2.913616","89.342582","156.476673","75.142322","0.979204","1.715001","983.484384","10.779092","1.782702","0.019539","6.798484","0.074512","0.559552","0.006133","1.839378","0.02016","1","0.01096","9.619694","0.105433"
"31083","NE","Harlan","238.719829","207.888523","-12.915268","6.973994","6.073284","64.436748","62.457942","-3.070927","1.882464","1.824655","21.462877","37.855638","76.377272","1.412961","2.492142","6.45957","0.425251","47.062683","40.317479","-14.332383","1.374896","1.17784","41.237003","30.124245","-26.94851","1.204704","0.880054","207.868535","6.0727","0","0","0.102771","0.003002","0","0","0","0","0","0","0.019989","0.000584"
"31085","NE","Hayes","967.000004","967.000004","0","100","100","315.100487","315.013975","-0.027456","32.585366","32.576419","9.409091","12.545455","33.333332","2.272727","3.030303","19.714286","4.761905","223","223","0","23.061013","23.061013","191","191","0","19.75181","19.75181","939.000003","97.104447","0","0","33","3.412616","3","0.310238","2","0.206825","1","0.103413","22","2.275078"
"31087","NE","Hitchcock","2539.688062","2762.529685","8.77437","87.334528","94.997582","1050.832477","1289.952162","22.755262","36.135917","44.35874","47.506178","35.091406","-26.132964","3.651513","2.697264","147.323913","11.323898","544.132673","594.829762","9.317046","18.711577","20.454944","580.050483","630.848832","8.757574","19.946715","21.693564","2693.529679","92.624817","7","0.240715","42","1.444292","3","0.103164","12","0.412655","0","0","47","1.616231"
"31089","NE","Holt","2666.069786","2653.438228","-0.473789","25.549303","25.428253","848.542263","920.1319","8.436779","8.131694","8.817747","76.015444","67.017689","-11.836747","1.709365","1.507031","60.876545","1.368935","564.981696","561.407472","-0.632627","5.414295","5.380043","572.405935","570.851062","-0.271638","5.485443","5.470542","2628.264535","25.18701","0","0","14.821867","0.14204","3","0.028749","2","0.019166","0","0","20.173693","0.193327"
"31091","NE","Hooker","735.999997","117.139006","-84.084374","100","15.915626","362.588235","42.418519","-88.301187","49.264706","5.763386","0","0","0","0","0","2.981818","0.914668","157","30.550374","-80.541163","21.331522","4.150866","193","21.544001","-88.837305","26.222826","2.927174","117.139006","15.915626","0","0","0","0","0","0","0","0","0","0","0","0"
"31093","NE","Howard","1286.682117","1132.1761","-12.008095","20.508163","18.045523","368.43651","316.010327","-14.229367","5.872434","5.036824","18.517949","28.261962","52.619282","0.705446","1.076646","39.095715","1.489361","304.82672","259.702022","-14.803393","4.858571","4.139337","230.346098","218.311102","-5.224745","3.671439","3.479616","1108.684788","17.6711","0.668044","0.010648","21.120204","0.336631","0.634097","0.010107","6","0.095633","0","0","16.189171","0.258036"
"31095","NE","Jefferson","1797.10263","1781.435915","-0.871776","23.812146","23.604557","411.419102","436.7961","6.168162","5.451426","5.787679","13.755967","14.542794","5.719898","0.410871","0.434373","31.970159","0.954903","386.220673","381.505075","-1.22096","5.117539","5.055056","345.14807","343.283988","-0.540082","4.573315","4.548615","1739.680012","23.051279","8","0.106002","55.662426","0.737544","2.147647","0.028457","2","0.026501","1","0.01325","28.608256","0.379068"
